1	;0.257426	;1.61854	;11.3768	;7.80198e+14
140	;0.25	;1.65775	;15	;6.6785e+14
141	;0.25	;1.65775	;15	;6.6785e+14
142	;0.25	;1.65775	;15	;6.6785e+14
143	;0.25	;1.65775	;15	;6.6785e+14
144	;0.25	;1.65775	;15	;6.6785e+14
145	;0.25	;1.65775	;15	;6.6785e+14
146	;0.25	;1.65775	;15	;6.6785e+14
147	;0.25	;1.65775	;15	;6.6785e+14
148	;0.25	;1.65775	;15	;6.6785e+14
149	;0.25	;1.65775	;15	;6.6785e+14
150	;0.25	;1.65775	;15	;6.6785e+14
151	;0.25	;1.65775	;15	;6.6785e+14
152	;0.25	;1.65775	;15	;6.6785e+14
153	;0.25	;1.65775	;15	;6.6785e+14
154	;0.25	;1.65775	;15	;6.6785e+14
155	;0.25	;1.65775	;15	;6.6785e+14
156	;0.25	;1.65775	;15	;6.6785e+14
157	;0.25	;1.65775	;15	;6.6785e+14
158	;0.25	;1.65775	;15	;6.6785e+14
159	;0.25	;1.65775	;15	;6.6785e+14
160	;0.25	;1.65775	;15	;6.6785e+14
161	;0.25	;1.65775	;15	;6.6785e+14
162	;0.25	;1.65775	;15	;6.6785e+14
163	;0.25	;1.65775	;15	;6.6785e+14
164	;0.25	;1.65776	;15	;6.6785e+14
165	;0.25	;1.65776	;15	;6.6785e+14
166	;0.25	;1.65776	;15	;6.6785e+14
167	;0.25	;1.65776	;15	;6.6785e+14
168	;0.25	;1.65776	;15	;6.6785e+14
169	;0.25	;1.65776	;15	;6.6785e+14
170	;0.25	;1.65776	;15	;6.6785e+14
171	;0.25	;1.65776	;15	;6.6785e+14
172	;0.25	;1.65776	;15	;6.6785e+14
173	;0.25	;1.65776	;15	;6.6785e+14
174	;0.25	;1.65776	;15	;6.6785e+14
175	;0.25	;1.65776	;15	;6.6785e+14
176	;0.25	;1.65776	;15	;6.6785e+14
177	;0.25	;1.65776	;15	;6.6785e+14
178	;0.25	;1.65776	;15	;6.6785e+14
179	;0.25	;1.65776	;15	;6.6785e+14
180	;0.25	;1.65776	;15	;6.6785e+14
181	;0.25	;1.65776	;15	;6.6785e+14
182	;0.25	;1.65776	;15	;6.6785e+14
183	;0.25	;1.65776	;15	;6.6785e+14
184	;0.25	;1.65776	;15	;6.6785e+14
185	;0.25	;1.65776	;15	;6.6785e+14
186	;0.25	;1.65776	;15	;6.6785e+14
187	;0.25	;1.65776	;15	;6.6785e+14
188	;0.25	;1.65776	;15	;6.6785e+14
189	;0.25	;1.65776	;15	;6.6785e+14
190	;0.25	;1.65776	;15	;6.6785e+14
191	;0.25	;1.65776	;15	;6.6785e+14
192	;0.25	;1.65776	;15	;6.6785e+14
193	;0.25	;1.65776	;15	;6.6785e+14
194	;0.25	;1.65776	;15	;6.6785e+14
195	;0.25	;1.65776	;15	;6.6785e+14
196	;0.25	;1.65776	;15	;6.6785e+14
197	;0.25	;1.65776	;15	;6.6785e+14
198	;0.25	;1.65776	;15	;6.6785e+14
199	;0.25	;1.65776	;15	;6.6785e+14
200	;0.25	;1.65776	;15	;6.6785e+14
201	;0.25	;1.65776	;15	;6.6785e+14
202	;0.25	;1.65776	;15	;6.6785e+14
203	;0.25	;1.65776	;15	;6.6785e+14
204	;0.25	;1.65776	;15	;6.6785e+14
205	;0.25	;1.65776	;15	;6.6785e+14
206	;0.25	;1.65776	;15	;6.6785e+14
207	;0.25	;1.65776	;15	;6.6785e+14
208	;0.25	;1.65776	;15	;6.6785e+14
209	;0.25	;1.65776	;15	;6.6785e+14
210	;0.25	;1.65776	;15	;6.6785e+14
211	;0.25	;1.65776	;15	;6.6785e+14
212	;0.25	;1.65776	;15	;6.6785e+14
213	;0.25	;1.65776	;15	;6.6785e+14
214	;0.25	;1.65776	;15	;6.6785e+14
215	;0.25	;1.65776	;15	;6.6785e+14
216	;0.25	;1.65776	;15	;6.6785e+14
217	;0.25	;1.65776	;15	;6.6785e+14
218	;0.25	;1.65776	;15	;6.6785e+14
219	;0.25	;1.65776	;15	;6.6785e+14
220	;0.25	;1.65776	;15	;6.6785e+14
221	;0.25	;1.65776	;15	;6.6785e+14
222	;0.25	;1.65776	;15	;6.6785e+14
223	;0.25	;1.65776	;15	;6.6785e+14
224	;0.25	;1.65776	;15	;6.6785e+14
225	;0.25	;1.65776	;15	;6.6785e+14
226	;0.25	;1.65776	;15	;6.6785e+14
227	;0.25	;1.65776	;15	;6.6785e+14
228	;0.25	;1.65776	;15	;6.6785e+14
229	;0.25	;1.65776	;15	;6.6785e+14
230	;0.25	;1.65776	;15	;6.6785e+14
231	;0.25	;1.65776	;15	;6.6785e+14
232	;0.25	;1.65776	;15	;6.6785e+14
233	;0.25	;1.65776	;15	;6.6785e+14
234	;0.25	;1.65776	;15	;6.6785e+14
235	;0.25	;1.65776	;15	;6.6785e+14
236	;0.25	;1.65776	;15	;6.6785e+14
237	;0.25	;1.65776	;15	;6.6785e+14
238	;0.25	;1.65776	;15	;6.6785e+14
239	;0.25	;1.65776	;15	;6.6785e+14
240	;0.25	;1.65776	;15	;6.6785e+14
241	;0.25	;1.65776	;15	;6.6785e+14
242	;0.25	;1.65776	;15	;6.6785e+14
243	;0.25	;1.65776	;15	;6.6785e+14
244	;0.25	;1.65776	;15	;6.6785e+14
245	;0.25	;1.65776	;15	;6.6785e+14
246	;0.25	;1.65776	;15	;6.6785e+14
247	;0.25	;1.65776	;15	;6.6785e+14
248	;0.25	;1.65776	;15	;6.6785e+14
249	;0.25	;1.65776	;15	;6.6785e+14
250	;0.25	;1.65776	;15	;6.6785e+14
251	;0.25	;1.65776	;15	;6.6785e+14
252	;0.25	;1.65776	;15	;6.6785e+14
253	;0.25	;1.65776	;15	;6.6785e+14
254	;0.25	;1.65776	;15	;6.6785e+14
255	;0.25	;1.65776	;15	;6.6785e+14
256	;0.25	;1.65776	;15	;6.6785e+14
257	;0.25	;1.65776	;15	;6.6785e+14
258	;0.25	;1.65776	;15	;6.6785e+14
259	;0.25	;1.65776	;15	;6.6785e+14
260	;0.25	;1.65776	;15	;6.6785e+14
261	;0.25	;1.65776	;15	;6.6785e+14
262	;0.25	;1.65776	;15	;6.6785e+14
263	;0.25	;1.65776	;15	;6.6785e+14
264	;0.25	;1.65776	;15	;6.6785e+14
265	;0.25	;1.65776	;15	;6.6785e+14
266	;0.25	;1.65776	;15	;6.6785e+14
267	;0.25	;1.65776	;15	;6.6785e+14
268	;0.25	;1.65776	;15	;6.6785e+14
269	;0.25	;1.65776	;15	;6.6785e+14
270	;0.25	;1.65776	;15	;6.6785e+14
271	;0.25	;1.65776	;15	;6.6785e+14
272	;0.25	;1.65776	;15	;6.6785e+14
273	;0.25	;1.65776	;15	;6.6785e+14
274	;0.25	;1.65776	;15	;6.6785e+14
275	;0.25	;1.65776	;15	;6.6785e+14
276	;0.25	;1.65776	;15	;6.6785e+14
277	;0.25	;1.65776	;15	;6.6785e+14
278	;0.25	;1.65776	;15	;6.6785e+14
279	;0.25	;1.65776	;15	;6.6785e+14
280	;0.25	;1.65776	;15	;6.6785e+14
281	;0.25	;1.65776	;15	;6.6785e+14
282	;0.25	;1.65776	;15	;6.6785e+14
283	;0.25	;1.65776	;15	;6.6785e+14
284	;0.25	;1.65776	;15	;6.6785e+14
285	;0.25	;1.65776	;15	;6.6785e+14
286	;0.25	;1.65776	;15	;6.6785e+14
287	;0.25	;1.65776	;15	;6.6785e+14
288	;0.25	;1.65776	;15	;6.6785e+14
289	;0.25	;1.65776	;15	;6.6785e+14
290	;0.25	;1.65776	;15	;6.6785e+14
291	;0.25	;1.65776	;15	;6.6785e+14
292	;0.25	;1.65776	;15	;6.6785e+14
293	;0.25	;1.65776	;15	;6.6785e+14
294	;0.25	;1.65776	;15	;6.6785e+14
295	;0.25	;1.65776	;15	;6.6785e+14
296	;0.25	;1.65776	;15	;6.6785e+14
297	;0.25	;1.65776	;15	;6.6785e+14
298	;0.25	;1.65776	;15	;6.6785e+14
299	;0.25	;1.65776	;15	;6.6785e+14

1	;0.25	;1.63469	;15	;6.68411e+14
2	;0.25	;1.64875	;15	;6.67934e+14
3	;0.25	;1.64875	;15	;6.67934e+14
4	;0.25	;1.64875	;15	;6.67934e+14
5	;0.25	;1.64875	;15	;6.67934e+14
6	;0.25	;1.65544	;15	;6.67856e+14
7	;0.25	;1.65544	;15	;6.67856e+14
8	;0.25	;1.65544	;15	;6.67856e+14
9	;0.25	;1.65544	;15	;6.67856e+14
10	;0.25	;1.65544	;15	;6.67856e+14
11	;0.25	;1.6566	;15	;6.67851e+14
12	;0.25	;1.6566	;15	;6.67851e+14
13	;0.25	;1.6566	;15	;6.67851e+14
14	;0.25	;1.65725	;15	;6.6785e+14
15	;0.25	;1.65725	;15	;6.6785e+14
16	;0.25	;1.65725	;15	;6.6785e+14
17	;0.25	;1.65725	;15	;6.6785e+14
18	;0.25	;1.65725	;15	;6.6785e+14
19	;0.25	;1.65725	;15	;6.6785e+14
20	;0.25	;1.65725	;15	;6.6785e+14
21	;0.25	;1.65725	;15	;6.6785e+14
22	;0.25	;1.65725	;15	;6.6785e+14
23	;0.25	;1.65725	;15	;6.6785e+14
24	;0.25	;1.65725	;15	;6.6785e+14
25	;0.25	;1.65827	;15	;6.6785e+14
26	;0.25	;1.65827	;15	;6.6785e+14
27	;0.25	;1.65827	;15	;6.6785e+14
28	;0.25	;1.65827	;15	;6.6785e+14
29	;0.25	;1.65827	;15	;6.6785e+14
30	;0.25	;1.65827	;15	;6.6785e+14
31	;0.25	;1.65765	;15	;6.6785e+14
32	;0.25	;1.65777	;15	;6.6785e+14
33	;0.25	;1.65777	;15	;6.6785e+14
34	;0.25	;1.65777	;15	;6.6785e+14
35	;0.25	;1.65777	;15	;6.6785e+14
36	;0.25	;1.65777	;15	;6.6785e+14
37	;0.25	;1.65777	;15	;6.6785e+14
38	;0.25	;1.65777	;15	;6.6785e+14
39	;0.25	;1.65777	;15	;6.6785e+14
40	;0.25	;1.65777	;15	;6.6785e+14
41	;0.25	;1.65777	;15	;6.6785e+14
42	;0.25	;1.65777	;15	;6.6785e+14
43	;0.25	;1.65777	;15	;6.6785e+14
44	;0.25	;1.65777	;15	;6.6785e+14
45	;0.25	;1.65777	;15	;6.6785e+14
46	;0.25	;1.65777	;15	;6.6785e+14
47	;0.25	;1.65777	;15	;6.6785e+14
48	;0.25	;1.65777	;15	;6.6785e+14
49	;0.25	;1.65777	;15	;6.6785e+14
50	;0.25	;1.65777	;15	;6.6785e+14
51	;0.25	;1.65777	;15	;6.6785e+14
52	;0.25	;1.65777	;15	;6.6785e+14
53	;0.25	;1.65777	;15	;6.6785e+14
54	;0.25	;1.65777	;15	;6.6785e+14
55	;0.25	;1.65777	;15	;6.6785e+14
56	;0.25	;1.65777	;15	;6.6785e+14
57	;0.25	;1.65777	;15	;6.6785e+14
58	;0.25	;1.65777	;15	;6.6785e+14
59	;0.25	;1.65777	;15	;6.6785e+14
60	;0.25	;1.65777	;15	;6.6785e+14
61	;0.25	;1.65777	;15	;6.6785e+14
62	;0.25	;1.65777	;15	;6.6785e+14
63	;0.25	;1.65777	;15	;6.6785e+14
64	;0.25	;1.65777	;15	;6.6785e+14
65	;0.25	;1.65777	;15	;6.6785e+14
66	;0.25	;1.65777	;15	;6.6785e+14
67	;0.25	;1.65777	;15	;6.6785e+14
68	;0.25	;1.65777	;15	;6.6785e+14
69	;0.25	;1.65777	;15	;6.6785e+14
70	;0.25	;1.65777	;15	;6.6785e+14
71	;0.25	;1.65777	;15	;6.6785e+14
72	;0.25	;1.65777	;15	;6.6785e+14
73	;0.25	;1.65777	;15	;6.6785e+14
74	;0.25	;1.65777	;15	;6.6785e+14
75	;0.25	;1.65777	;15	;6.6785e+14
76	;0.25	;1.65777	;15	;6.6785e+14
77	;0.25	;1.65777	;15	;6.6785e+14
78	;0.25	;1.65777	;15	;6.6785e+14
79	;0.25	;1.65777	;15	;6.6785e+14
80	;0.25	;1.65777	;15	;6.6785e+14
81	;0.25	;1.65777	;15	;6.6785e+14
82	;0.25	;1.65777	;15	;6.6785e+14
83	;0.25	;1.65777	;15	;6.6785e+14
84	;0.25	;1.65777	;15	;6.6785e+14
85	;0.25	;1.65777	;15	;6.6785e+14
86	;0.25	;1.65777	;15	;6.6785e+14
87	;0.25	;1.65777	;15	;6.6785e+14
88	;0.25	;1.65777	;15	;6.6785e+14
89	;0.25	;1.65777	;15	;6.6785e+14
90	;0.25	;1.65777	;15	;6.6785e+14
91	;0.25	;1.65777	;15	;6.6785e+14
92	;0.25	;1.65777	;15	;6.6785e+14
93	;0.25	;1.65777	;15	;6.6785e+14
94	;0.25	;1.65777	;15	;6.6785e+14
95	;0.25	;1.65777	;15	;6.6785e+14
96	;0.25	;1.65777	;15	;6.6785e+14
97	;0.25	;1.65777	;15	;6.6785e+14
98	;0.25	;1.65777	;15	;6.6785e+14
99	;0.25	;1.65777	;15	;6.6785e+14
100	;0.25	;1.65777	;15	;6.6785e+14
101	;0.25	;1.65777	;15	;6.6785e+14
102	;0.25	;1.65777	;15	;6.6785e+14
103	;0.25	;1.65777	;15	;6.6785e+14
104	;0.25	;1.65777	;15	;6.6785e+14
105	;0.25	;1.65777	;15	;6.6785e+14
106	;0.25	;1.65777	;15	;6.6785e+14
107	;0.25	;1.65777	;15	;6.6785e+14
108	;0.25	;1.65777	;15	;6.6785e+14
109	;0.25	;1.65777	;15	;6.6785e+14
110	;0.25	;1.65777	;15	;6.6785e+14
111	;0.25	;1.65777	;15	;6.6785e+14
112	;0.25	;1.65777	;15	;6.6785e+14
113	;0.25	;1.65777	;15	;6.6785e+14
114	;0.25	;1.65777	;15	;6.6785e+14
115	;0.25	;1.65777	;15	;6.6785e+14
116	;0.25	;1.65777	;15	;6.6785e+14
117	;0.25	;1.65777	;15	;6.6785e+14
118	;0.25	;1.65777	;15	;6.6785e+14
119	;0.25	;1.65777	;15	;6.6785e+14
120	;0.25	;1.65777	;15	;6.6785e+14
121	;0.25	;1.65777	;15	;6.6785e+14
122	;0.25	;1.65777	;15	;6.6785e+14
123	;0.25	;1.65777	;15	;6.6785e+14
124	;0.25	;1.65777	;15	;6.6785e+14
125	;0.25	;1.65777	;15	;6.6785e+14
126	;0.25	;1.65777	;15	;6.6785e+14
127	;0.25	;1.65777	;15	;6.6785e+14
128	;0.25	;1.65777	;15	;6.6785e+14
129	;0.25	;1.65777	;15	;6.6785e+14
130	;0.25	;1.65777	;15	;6.6785e+14
131	;0.25	;1.65777	;15	;6.6785e+14
132	;0.25	;1.65777	;15	;6.6785e+14
133	;0.25	;1.65777	;15	;6.6785e+14
134	;0.25	;1.65777	;15	;6.6785e+14
135	;0.25	;1.65777	;15	;6.6785e+14
136	;0.25	;1.65777	;15	;6.6785e+14
137	;0.25	;1.65777	;15	;6.6785e+14
138	;0.25	;1.65777	;15	;6.6785e+14
139	;0.25	;1.65777	;15	;6.6785e+14
140	;0.25	;1.65777	;15	;6.6785e+14
141	;0.25	;1.65777	;15	;6.6785e+14
142	;0.25	;1.65777	;15	;6.6785e+14
143	;0.25	;1.65777	;15	;6.6785e+14
144	;0.25	;1.65777	;15	;6.6785e+14
145	;0.25	;1.65777	;15	;6.6785e+14
146	;0.25	;1.65777	;15	;6.6785e+14
147	;0.25	;1.65777	;15	;6.6785e+14
148	;0.25	;1.65777	;15	;6.6785e+14
149	;0.25	;1.65777	;15	;6.6785e+14
150	;0.25	;1.65777	;15	;6.6785e+14
151	;0.25	;1.65777	;15	;6.6785e+14
152	;0.25	;1.65777	;15	;6.6785e+14
153	;0.25	;1.65777	;15	;6.6785e+14
154	;0.25	;1.65777	;15	;6.6785e+14
155	;0.25	;1.65777	;15	;6.6785e+14
156	;0.25	;1.65777	;15	;6.6785e+14
157	;0.25	;1.65777	;15	;6.6785e+14
158	;0.25	;1.65777	;15	;6.6785e+14
159	;0.25	;1.65777	;15	;6.6785e+14
160	;0.25	;1.65777	;15	;6.6785e+14
161	;0.25	;1.65777	;15	;6.6785e+14
162	;0.25	;1.65777	;15	;6.6785e+14
163	;0.25	;1.65777	;15	;6.6785e+14
164	;0.25	;1.65777	;15	;6.6785e+14
165	;0.25	;1.65777	;15	;6.6785e+14
166	;0.25	;1.65777	;15	;6.6785e+14
167	;0.25	;1.65777	;15	;6.6785e+14
168	;0.25	;1.65777	;15	;6.6785e+14
169	;0.25	;1.65777	;15	;6.6785e+14
170	;0.25	;1.65777	;15	;6.6785e+14
171	;0.25	;1.65777	;15	;6.6785e+14
172	;0.25	;1.65777	;15	;6.6785e+14
173	;0.25	;1.65777	;15	;6.6785e+14
174	;0.25	;1.65777	;15	;6.6785e+14
175	;0.25	;1.65777	;15	;6.6785e+14
176	;0.25	;1.65777	;15	;6.6785e+14
177	;0.25	;1.65777	;15	;6.6785e+14
178	;0.25	;1.65777	;15	;6.6785e+14
179	;0.25	;1.65777	;15	;6.6785e+14
180	;0.25	;1.65777	;15	;6.6785e+14
181	;0.25	;1.65777	;15	;6.6785e+14
182	;0.25	;1.65777	;15	;6.6785e+14
183	;0.25	;1.65777	;15	;6.6785e+14
184	;0.25	;1.65777	;15	;6.6785e+14
185	;0.25	;1.65777	;15	;6.6785e+14
186	;0.25	;1.65777	;15	;6.6785e+14
187	;0.25	;1.65777	;15	;6.6785e+14
188	;0.25	;1.65777	;15	;6.6785e+14
189	;0.25	;1.65777	;15	;6.6785e+14
190	;0.25	;1.65777	;15	;6.6785e+14
191	;0.25	;1.65777	;15	;6.6785e+14
192	;0.25	;1.65776	;15	;6.6785e+14
193	;0.25	;1.65776	;15	;6.6785e+14
194	;0.25	;1.65776	;15	;6.6785e+14
195	;0.25	;1.65776	;15	;6.6785e+14
196	;0.25	;1.65776	;15	;6.6785e+14
197	;0.25	;1.65776	;15	;6.6785e+14
198	;0.25	;1.65776	;15	;6.6785e+14
199	;0.25	;1.65776	;15	;6.6785e+14
200	;0.25	;1.65776	;15	;6.6785e+14
201	;0.25	;1.65776	;15	;6.6785e+14
202	;0.25	;1.65776	;15	;6.6785e+14
203	;0.25	;1.65776	;15	;6.6785e+14
204	;0.25	;1.65776	;15	;6.6785e+14
205	;0.25	;1.65776	;15	;6.6785e+14
206	;0.25	;1.65776	;15	;6.6785e+14
207	;0.25	;1.65776	;15	;6.6785e+14
208	;0.25	;1.65776	;15	;6.6785e+14
209	;0.25	;1.65776	;15	;6.6785e+14
210	;0.25	;1.65776	;15	;6.6785e+14
211	;0.25	;1.65776	;15	;6.6785e+14
212	;0.25	;1.65776	;15	;6.6785e+14
213	;0.25	;1.65776	;15	;6.6785e+14
214	;0.25	;1.65776	;15	;6.6785e+14
215	;0.25	;1.65776	;15	;6.6785e+14
216	;0.25	;1.65776	;15	;6.6785e+14
217	;0.25	;1.65776	;15	;6.6785e+14
218	;0.25	;1.65776	;15	;6.6785e+14
219	;0.25	;1.65776	;15	;6.6785e+14
220	;0.25	;1.65776	;15	;6.6785e+14
221	;0.25	;1.65776	;15	;6.6785e+14
222	;0.25	;1.65776	;15	;6.6785e+14
223	;0.25	;1.65776	;15	;6.6785e+14
224	;0.25	;1.65776	;15	;6.6785e+14
225	;0.25	;1.65776	;15	;6.6785e+14
226	;0.25	;1.65776	;15	;6.6785e+14
227	;0.25	;1.65776	;15	;6.6785e+14
228	;0.25	;1.65776	;15	;6.6785e+14
229	;0.25	;1.65776	;15	;6.6785e+14
230	;0.25	;1.65776	;15	;6.6785e+14
231	;0.25	;1.65776	;15	;6.6785e+14
232	;0.25	;1.65776	;15	;6.6785e+14
233	;0.25	;1.65776	;15	;6.6785e+14
234	;0.25	;1.65776	;15	;6.6785e+14
235	;0.25	;1.65776	;15	;6.6785e+14
236	;0.25	;1.65776	;15	;6.6785e+14
237	;0.25	;1.65776	;15	;6.6785e+14
238	;0.25	;1.65776	;15	;6.6785e+14
239	;0.25	;1.65776	;15	;6.6785e+14
240	;0.25	;1.65776	;15	;6.6785e+14
241	;0.25	;1.65776	;15	;6.6785e+14
242	;0.25	;1.65776	;15	;6.6785e+14
243	;0.25	;1.65776	;15	;6.6785e+14
244	;0.25	;1.65776	;15	;6.6785e+14
245	;0.25	;1.65776	;15	;6.6785e+14
246	;0.25	;1.65776	;15	;6.6785e+14
247	;0.25	;1.65776	;15	;6.6785e+14
248	;0.25	;1.65776	;15	;6.6785e+14
249	;0.25	;1.65776	;15	;6.6785e+14
250	;0.25	;1.65776	;15	;6.6785e+14
251	;0.25	;1.65776	;15	;6.6785e+14
252	;0.25	;1.65776	;15	;6.6785e+14
253	;0.25	;1.65776	;15	;6.6785e+14
254	;0.25	;1.65776	;15	;6.6785e+14
255	;0.25	;1.65776	;15	;6.6785e+14
256	;0.25	;1.65776	;15	;6.6785e+14
257	;0.25	;1.65776	;15	;6.6785e+14
258	;0.25	;1.65776	;15	;6.6785e+14
259	;0.25	;1.65776	;15	;6.6785e+14
260	;0.25	;1.65776	;15	;6.6785e+14
261	;0.25	;1.65776	;15	;6.6785e+14
262	;0.25	;1.65776	;15	;6.6785e+14
263	;0.25	;1.65776	;15	;6.6785e+14
264	;0.25	;1.65776	;15	;6.6785e+14
265	;0.25	;1.65776	;15	;6.6785e+14
266	;0.25	;1.65776	;15	;6.6785e+14
267	;0.25	;1.65776	;15	;6.6785e+14
268	;0.25	;1.65776	;15	;6.6785e+14
269	;0.25	;1.65776	;15	;6.6785e+14
270	;0.25	;1.65776	;15	;6.6785e+14
271	;0.25	;1.65776	;15	;6.6785e+14
272	;0.25	;1.65776	;15	;6.6785e+14
273	;0.25	;1.65776	;15	;6.6785e+14
274	;0.25	;1.65776	;15	;6.6785e+14
275	;0.25	;1.65776	;15	;6.6785e+14
276	;0.25	;1.65776	;15	;6.6785e+14
277	;0.25	;1.65776	;15	;6.6785e+14
278	;0.25	;1.65776	;15	;6.6785e+14
279	;0.25	;1.65776	;15	;6.6785e+14
280	;0.25	;1.65776	;15	;6.6785e+14
281	;0.25	;1.65776	;15	;6.6785e+14
282	;0.25	;1.65776	;15	;6.6785e+14
283	;0.25	;1.65776	;15	;6.6785e+14
284	;0.25	;1.65776	;15	;6.6785e+14
285	;0.25	;1.65776	;15	;6.6785e+14
286	;0.25	;1.65776	;15	;6.6785e+14
287	;0.25	;1.65776	;15	;6.6785e+14
288	;0.25	;1.65776	;15	;6.6785e+14
289	;0.25	;1.65776	;15	;6.6785e+14
290	;0.25	;1.65776	;15	;6.6785e+14
291	;0.25	;1.65776	;15	;6.6785e+14
292	;0.25	;1.65776	;15	;6.6785e+14
293	;0.25	;1.65776	;15	;6.6785e+14
294	;0.25	;1.65776	;15	;6.6785e+14
295	;0.25	;1.65776	;15	;6.6785e+14
296	;0.25	;1.65776	;15	;6.6785e+14
297	;0.25	;1.65776	;15	;6.6785e+14
298	;0.25	;1.65776	;15	;6.6785e+14
299	;0.25	;1.65776	;15	;6.6785e+14

1	;0.25	;1.74856	;15	;6.7523e+14
2	;0.25	;1.65861	;15	;6.67851e+14
3	;0.25	;1.65861	;15	;6.67851e+14
4	;0.25	;1.65861	;15	;6.67851e+14
5	;0.25	;1.65861	;15	;6.67851e+14
6	;0.25	;1.65861	;15	;6.67851e+14
7	;0.25	;1.65861	;15	;6.67851e+14
8	;0.25	;1.65861	;15	;6.67851e+14
9	;0.25	;1.65861	;15	;6.67851e+14
10	;0.25	;1.65861	;15	;6.67851e+14
11	;0.25	;1.65861	;15	;6.67851e+14
12	;0.25	;1.65861	;15	;6.67851e+14
13	;0.25	;1.65712	;15	;6.67851e+14
14	;0.25	;1.65743	;15	;6.6785e+14
15	;0.25	;1.65743	;15	;6.6785e+14
16	;0.25	;1.65743	;15	;6.6785e+14
17	;0.25	;1.65743	;15	;6.6785e+14
18	;0.25	;1.65743	;15	;6.6785e+14
19	;0.25	;1.65743	;15	;6.6785e+14
20	;0.25	;1.65743	;15	;6.6785e+14
21	;0.25	;1.65743	;15	;6.6785e+14
22	;0.25	;1.65743	;15	;6.6785e+14
23	;0.25	;1.65772	;15	;6.6785e+14
24	;0.25	;1.65772	;15	;6.6785e+14
25	;0.25	;1.65772	;15	;6.6785e+14
26	;0.25	;1.65772	;15	;6.6785e+14
27	;0.25	;1.65772	;15	;6.6785e+14
28	;0.25	;1.65772	;15	;6.6785e+14
29	;0.25	;1.65772	;15	;6.6785e+14
30	;0.25	;1.65772	;15	;6.6785e+14
31	;0.25	;1.65772	;15	;6.6785e+14
32	;0.25	;1.65772	;15	;6.6785e+14
33	;0.25	;1.65772	;15	;6.6785e+14
34	;0.25	;1.65772	;15	;6.6785e+14
35	;0.25	;1.65772	;15	;6.6785e+14
36	;0.25	;1.65772	;15	;6.6785e+14
37	;0.25	;1.65772	;15	;6.6785e+14
38	;0.25	;1.65772	;15	;6.6785e+14
39	;0.25	;1.65772	;15	;6.6785e+14
40	;0.25	;1.65772	;15	;6.6785e+14
41	;0.25	;1.65772	;15	;6.6785e+14
42	;0.25	;1.65772	;15	;6.6785e+14
43	;0.25	;1.65772	;15	;6.6785e+14
44	;0.25	;1.65772	;15	;6.6785e+14
45	;0.25	;1.65772	;15	;6.6785e+14
46	;0.25	;1.65772	;15	;6.6785e+14
47	;0.25	;1.65772	;15	;6.6785e+14
48	;0.25	;1.65772	;15	;6.6785e+14
49	;0.25	;1.65772	;15	;6.6785e+14
50	;0.25	;1.65772	;15	;6.6785e+14
51	;0.25	;1.65777	;15	;6.6785e+14
52	;0.25	;1.65777	;15	;6.6785e+14
53	;0.25	;1.65777	;15	;6.6785e+14
54	;0.25	;1.65777	;15	;6.6785e+14
55	;0.25	;1.65777	;15	;6.6785e+14
56	;0.25	;1.65777	;15	;6.6785e+14
57	;0.25	;1.65777	;15	;6.6785e+14
58	;0.25	;1.65777	;15	;6.6785e+14
59	;0.25	;1.65777	;15	;6.6785e+14
60	;0.25	;1.65777	;15	;6.6785e+14
61	;0.25	;1.65777	;15	;6.6785e+14
62	;0.25	;1.65777	;15	;6.6785e+14
63	;0.25	;1.65777	;15	;6.6785e+14
64	;0.25	;1.65777	;15	;6.6785e+14
65	;0.25	;1.65777	;15	;6.6785e+14
66	;0.25	;1.65777	;15	;6.6785e+14
67	;0.25	;1.65777	;15	;6.6785e+14
68	;0.25	;1.65777	;15	;6.6785e+14
69	;0.25	;1.65777	;15	;6.6785e+14
70	;0.25	;1.65777	;15	;6.6785e+14
71	;0.25	;1.65777	;15	;6.6785e+14
72	;0.25	;1.65777	;15	;6.6785e+14
73	;0.25	;1.65777	;15	;6.6785e+14
74	;0.25	;1.65777	;15	;6.6785e+14
75	;0.25	;1.65777	;15	;6.6785e+14
76	;0.25	;1.65777	;15	;6.6785e+14
77	;0.25	;1.65777	;15	;6.6785e+14
78	;0.25	;1.65777	;15	;6.6785e+14
79	;0.25	;1.65777	;15	;6.6785e+14
80	;0.25	;1.65777	;15	;6.6785e+14
81	;0.25	;1.65777	;15	;6.6785e+14
82	;0.25	;1.65777	;15	;6.6785e+14
83	;0.25	;1.65777	;15	;6.6785e+14
84	;0.25	;1.65777	;15	;6.6785e+14
85	;0.25	;1.65777	;15	;6.6785e+14
86	;0.25	;1.65777	;15	;6.6785e+14
87	;0.25	;1.65777	;15	;6.6785e+14
88	;0.25	;1.65777	;15	;6.6785e+14
89	;0.25	;1.65777	;15	;6.6785e+14
90	;0.25	;1.65777	;15	;6.6785e+14
91	;0.25	;1.65777	;15	;6.6785e+14
92	;0.25	;1.65777	;15	;6.6785e+14
93	;0.25	;1.65777	;15	;6.6785e+14
94	;0.25	;1.65777	;15	;6.6785e+14
95	;0.25	;1.65777	;15	;6.6785e+14
96	;0.25	;1.65777	;15	;6.6785e+14
97	;0.25	;1.65777	;15	;6.6785e+14
98	;0.25	;1.65777	;15	;6.6785e+14
99	;0.25	;1.65777	;15	;6.6785e+14
