1	;35.087	;2.60978	;86.9986	;40.2882	;274144
115	;1.23012	;0.636672	;61.9474	;43.4102	;6960.27
116	;1.23012	;0.636672	;61.9474	;43.4102	;6960.27
117	;1.23012	;0.636672	;61.9474	;43.4102	;6960.27
118	;1.23012	;0.636672	;61.9474	;43.4102	;6960.27
119	;1.23012	;0.636672	;61.9474	;43.4102	;6960.27
120	;1.23012	;0.636672	;61.9474	;43.4102	;6960.27
121	;1.23012	;0.636672	;61.9474	;43.4102	;6960.27
122	;1.23012	;0.636672	;61.9474	;43.4102	;6960.27
123	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
124	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
125	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
126	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
127	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
128	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
129	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
130	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
131	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
132	;1.28341	;0.60245	;62.5312	;42.9259	;6865.72
133	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
134	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
135	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
136	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
137	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
138	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
139	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
140	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
141	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
142	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
143	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
144	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
145	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
146	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
147	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
148	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
149	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47
150	;1.26813	;0.60101	;62.0783	;42.4479	;6718.47

1	;39.9847	;10.6025	;70.0017	;11.6922	;198012
2	;39.9847	;10.6025	;70.0017	;11.6922	;198012
3	;7.45661	;7.06522	;93.5228	;18.6732	;139765
4	;2.42938	;2.04878	;85.0421	;10.236	;28706.2
5	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
6	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
7	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
8	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
9	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
10	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
11	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
12	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
13	;2.92631	;0.756834	;69.8535	;14.3249	;8940.17
14	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
15	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
16	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
17	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
18	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
19	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
20	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
21	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
22	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
23	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
24	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
25	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
26	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
27	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
28	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
29	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
30	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
31	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
32	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
33	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
34	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
35	;2.9808	;0.758988	;69.2939	;14.3275	;8888.8
36	;2.79562	;0.676586	;69.392	;14.4951	;8033.41
37	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
38	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
39	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
40	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
41	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
42	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
43	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
44	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
45	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
46	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
47	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
48	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
49	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
50	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
51	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
52	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
53	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
54	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
55	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
56	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
57	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
58	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
59	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
60	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
61	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
62	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
63	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
64	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
65	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
66	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
67	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
68	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
69	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
70	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
71	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
72	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
73	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
74	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
75	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
76	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
77	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
78	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
79	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
80	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
81	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
82	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
83	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
84	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
85	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
86	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
87	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
88	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
89	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
90	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
91	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
92	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
93	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
94	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
95	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
96	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
97	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
98	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
99	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
100	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
101	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
102	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
103	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
104	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
105	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
106	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
107	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
108	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
109	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
110	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
111	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
112	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
113	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
114	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
115	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
116	;2.54897	;0.675492	;66.1307	;14.1962	;7162.63
117	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
118	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
119	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
120	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
121	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
122	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
123	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
124	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
125	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
126	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
127	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
128	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
129	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
130	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
131	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
132	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
133	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
134	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
135	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
136	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
137	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
138	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
139	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
140	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
141	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
142	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
143	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
144	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
145	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
146	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
147	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
148	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
149	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82
150	;2.01853	;0.630105	;65.0458	;13.6444	;6138.82

1	;1.49679	;1.12959	;61.4943	;44.2883	;11567.8
2	;1.49679	;1.12959	;61.4943	;44.2883	;11567.8
3	;1.49679	;1.12959	;61.4943	;44.2883	;11567.8
4	;1.49679	;1.12959	;61.4943	;44.2883	;11567.8
5	;1.49679	;1.12959	;61.4943	;44.2883	;11567.8
6	;1.49679	;1.12959	;61.4943	;44.2883	;11567.8
7	;1.49679	;1.12959	;61.4943	;44.2883	;11567.8
8	;1.49679	;1.12959	;61.4943	;44.2883	;11567.8
9	;1.69917	;0.778578	;61.201	;44.0346	;8967.53
10	;1.69917	;0.778578	;61.201	;44.0346	;8967.53
11	;1.69917	;0.778578	;61.201	;44.0346	;8967.53
12	;1.69917	;0.778578	;61.201	;44.0346	;8967.53
13	;1.69917	;0.778578	;61.201	;44.0346	;8967.53
14	;1.69917	;0.778578	;61.201	;44.0346	;8967.53
15	;1.69917	;0.778578	;61.201	;44.0346	;8967.53
16	;1.43636	;0.775433	;60.7293	;43.0781	;8219.14
17	;1.43636	;0.775433	;60.7293	;43.0781	;8219.14
18	;1.43636	;0.775433	;60.7293	;43.0781	;8219.14
19	;1.43636	;0.775433	;60.7293	;43.0781	;8219.14
20	;1.43636	;0.775433	;60.7293	;43.0781	;8219.14
21	;1.43636	;0.775433	;60.7293	;43.0781	;8219.14
22	;1.92811	;0.631389	;60.9864	;43.5309	;8218.19
23	;1.92811	;0.631389	;60.9864	;43.5309	;8218.19
24	;1.92811	;0.631389	;60.9864	;43.5309	;8218.19
25	;1.92811	;0.631389	;60.9864	;43.5309	;8218.19
26	;1.92811	;0.631389	;60.9864	;43.5309	;8218.19
27	;1.92811	;0.631389	;60.9864	;43.5309	;8218.19
28	;1.92811	;0.631389	;60.9864	;43.5309	;8218.19
29	;1.51647	;0.684149	;61.0496	;43.5978	;7768.38
30	;1.51647	;0.684149	;61.0496	;43.5978	;7768.38
31	;1.51647	;0.684149	;61.0496	;43.5978	;7768.38
32	;1.49298	;0.649964	;61.3089	;43.5865	;7500.08
33	;1.49298	;0.649964	;61.3089	;43.5865	;7500.08
34	;1.49298	;0.649964	;61.3089	;43.5865	;7500.08
35	;1.49298	;0.649964	;61.3089	;43.5865	;7500.08
36	;1.51641	;0.629422	;61.5033	;43.5428	;7420.27
37	;1.51641	;0.629422	;61.5033	;43.5428	;7420.27
38	;1.51641	;0.629422	;61.5033	;43.5428	;7420.27
39	;1.44158	;0.629341	;61.4229	;43.5079	;7247.77
40	;1.44158	;0.629341	;61.4229	;43.5079	;7247.77
41	;1.40135	;0.642009	;61.1615	;43.5164	;7218.07
42	;1.40135	;0.642009	;61.1615	;43.5164	;7218.07
43	;1.24873	;0.642128	;61.3327	;43.33	;6928.85
44	;1.19191	;0.605664	;61.3077	;43.3754	;6531.32
45	;1.22007	;0.58559	;61.1906	;43.3966	;6414.96
46	;1.22007	;0.58559	;61.1906	;43.3966	;6414.96
47	;1.22007	;0.58559	;61.1906	;43.3966	;6414.96
48	;1.22007	;0.58559	;61.1906	;43.3966	;6414.96
49	;1.22007	;0.58559	;61.1906	;43.3966	;6414.96
50	;1.22007	;0.58559	;61.1906	;43.3966	;6414.96
51	;1.33389	;0.592827	;61.429	;32.4897	;6044.2
52	;1.33389	;0.592827	;61.429	;32.4897	;6044.2
53	;1.33389	;0.592827	;61.429	;32.4897	;6044.2
54	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
55	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
56	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
57	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
58	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
59	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
60	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
61	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
62	;1.32773	;0.58225	;61.1246	;32.5084	;5910.27
63	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
64	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
65	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
66	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
67	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
68	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
69	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
70	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
71	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
72	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
73	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
74	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
75	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
76	;1.31619	;0.581985	;60.9681	;32.5201	;5867.67
77	;1.21863	;0.587308	;61.0166	;32.4251	;5762.91
78	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
79	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
80	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
81	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
82	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
83	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
84	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
85	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
86	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
87	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
88	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
89	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
90	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
91	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
92	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
93	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
94	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
95	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
96	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
97	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
98	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
99	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
100	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
101	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
102	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
103	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
104	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
105	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
106	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
107	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
108	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
109	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
110	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
111	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
112	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
113	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
114	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
115	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
116	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
117	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
118	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
119	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
120	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
121	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
122	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
123	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
124	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
125	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
126	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
127	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
128	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
129	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
130	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
131	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
132	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
133	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
134	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
135	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
136	;1.19925	;0.583926	;60.9677	;32.5001	;5706.19
137	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
138	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
139	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
140	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
141	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
142	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
143	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
144	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
145	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
146	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
147	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
148	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
149	;1.21333	;0.582154	;60.7324	;32.518	;5679.61
150	;1.21333	;0.582154	;60.7324	;32.518	;5679.61

1	;21.3412	;2.65231	;78.2155	;41.2762	;137015
2	;16.7267	;3.86028	;66.3045	;35.2916	;96232.8
3	;16.7267	;3.86028	;66.3045	;35.2916	;96232.8
4	;16.7267	;3.86028	;66.3045	;35.2916	;96232.8
5	;3.19336	;1.42561	;67.3761	;16.3723	;14888.4
6	;3.19336	;1.42561	;67.3761	;16.3723	;14888.4
7	;3.19336	;1.42561	;67.3761	;16.3723	;14888.4
8	;3.19336	;1.42561	;67.3761	;16.3723	;14888.4
9	;3.9926	;1.03213	;70.6993	;16.6054	;13279.6
10	;3.9926	;1.03213	;70.6993	;16.6054	;13279.6
11	;3.9926	;1.03213	;70.6993	;16.6054	;13279.6
12	;3.9926	;1.03213	;70.6993	;16.6054	;13279.6
13	;1.84782	;0.72722	;70.8388	;16.4358	;8177.96
14	;1.84782	;0.72722	;70.8388	;16.4358	;8177.96
15	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
16	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
17	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
18	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
19	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
20	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
21	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
22	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
23	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
24	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
25	;1.82018	;0.731476	;70.6416	;16.3846	;8147.52
26	;1.82928	;0.702121	;70.3005	;16.2328	;7800.02
27	;1.82928	;0.702121	;70.3005	;16.2328	;7800.02
28	;1.82928	;0.702121	;70.3005	;16.2328	;7800.02
29	;1.82928	;0.702121	;70.3005	;16.2328	;7800.02
30	;1.82928	;0.702121	;70.3005	;16.2328	;7800.02
31	;1.82928	;0.702121	;70.3005	;16.2328	;7800.02
32	;1.8621	;0.681977	;70.5658	;16.1365	;7684.05
33	;1.8621	;0.681977	;70.5658	;16.1365	;7684.05
34	;1.8621	;0.681977	;70.5658	;16.1365	;7684.05
35	;1.8621	;0.681977	;70.5658	;16.1365	;7684.05
36	;1.8621	;0.681977	;70.5658	;16.1365	;7684.05
37	;1.8621	;0.681977	;70.5658	;16.1365	;7684.05
38	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
39	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
40	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
41	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
42	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
43	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
44	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
45	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
46	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
47	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
48	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
49	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
50	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
51	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
52	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
53	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
54	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
55	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
56	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
57	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
58	;1.74157	;0.669095	;69.9015	;16.1056	;7331.25
59	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
60	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
61	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
62	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
63	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
64	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
65	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
66	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
67	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
68	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
69	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
70	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
71	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
72	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
73	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
74	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
75	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
76	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
77	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
78	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
79	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
80	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
81	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
82	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
83	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
84	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
85	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
86	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
87	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
88	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
89	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
90	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
91	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
92	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
93	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
94	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
95	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
96	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
97	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
98	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
99	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
100	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
101	;1.65349	;0.658542	;69.6212	;16.0431	;7102.12
