1	;0.840113	;1.53149	;4.0505	;1.18433	;4.77859
96	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
97	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
98	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
99	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
100	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
101	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
102	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
103	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
104	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
105	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
106	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
107	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
108	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
109	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
110	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
111	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
112	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
113	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
114	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
115	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
116	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
117	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
118	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
119	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
120	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
121	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
122	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
123	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
124	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
125	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
126	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
127	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
128	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
129	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
130	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
131	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
132	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
133	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
134	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
135	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
136	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
137	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
138	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
139	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
140	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
141	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
142	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
143	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
144	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
145	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
146	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
147	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
148	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
149	;0.186924	;3.81126	;9.483	;0.187488	;1.67063
150	;0.186924	;3.81126	;9.483	;0.187488	;1.67063

1	;0.218999	;5.64112	;7.81783	;0.495869	;3.96203
2	;0.295416	;3.46785	;6.36465	;0.488892	;2.94927
3	;0.295416	;3.46785	;6.36465	;0.488892	;2.94927
4	;0.317188	;3.65372	;7.04829	;0.413024	;2.87856
5	;0.349049	;3.14357	;7.04298	;0.350777	;2.46073
6	;0.349049	;3.14357	;7.04298	;0.350777	;2.46073
7	;0.349049	;3.14357	;7.04298	;0.350777	;2.46073
8	;0.333157	;3.17953	;7.04027	;0.350825	;2.43125
9	;0.261273	;3.14771	;7.70838	;0.30609	;2.18387
10	;0.261273	;3.14771	;7.70838	;0.30609	;2.18387
11	;0.261273	;3.14771	;7.70838	;0.30609	;2.18387
12	;0.25736	;3.18987	;7.79301	;0.288471	;2.09256
13	;0.25736	;3.18987	;7.79301	;0.288471	;2.09256
14	;0.22652	;3.29608	;8.82231	;0.24468	;1.98307
15	;0.246035	;3.30072	;8.37942	;0.250304	;1.96647
16	;0.246035	;3.30072	;8.37942	;0.250304	;1.96647
17	;0.246035	;3.30072	;8.37942	;0.250304	;1.96647
18	;0.24309	;3.30215	;8.3637	;0.248957	;1.9488
19	;0.241205	;3.29885	;8.39466	;0.248211	;1.94613
20	;0.241205	;3.29885	;8.39466	;0.248211	;1.94613
21	;0.240368	;3.30076	;8.37919	;0.247855	;1.9393
22	;0.24133	;3.29635	;8.37679	;0.246743	;1.93202
23	;0.196423	;4.05017	;8.91265	;0.214367	;1.83176
24	;0.196423	;4.05017	;8.91265	;0.214367	;1.83176
25	;0.196423	;4.05017	;8.91265	;0.214367	;1.83176
26	;0.196423	;4.05017	;8.91265	;0.214367	;1.83176
27	;0.196423	;4.05017	;8.91265	;0.214367	;1.83176
28	;0.195815	;4.0536	;8.90061	;0.214491	;1.82987
29	;0.195815	;4.0536	;8.90061	;0.214491	;1.82987
30	;0.196907	;4.06673	;8.90028	;0.213616	;1.82672
31	;0.194514	;4.25973	;9.35014	;0.196346	;1.79081
32	;0.178252	;4.14832	;9.26945	;0.201016	;1.77249
33	;0.175726	;4.06343	;9.76244	;0.179622	;1.6625
34	;0.175726	;4.06343	;9.76244	;0.179622	;1.6625
35	;0.175726	;4.06343	;9.76244	;0.179622	;1.6625
36	;0.175726	;4.06343	;9.76244	;0.179622	;1.6625
37	;0.175726	;4.06343	;9.76244	;0.179622	;1.6625
38	;0.175726	;4.06343	;9.76244	;0.179622	;1.6625
39	;0.175726	;4.06343	;9.76244	;0.179622	;1.6625
40	;0.175888	;4.07994	;9.74888	;0.178723	;1.65498
41	;0.175888	;4.07994	;9.74888	;0.178723	;1.65498
42	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
43	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
44	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
45	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
46	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
47	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
48	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
49	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
50	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
51	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
52	;0.175879	;4.07799	;9.76794	;0.176256	;1.63674
53	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
54	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
55	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
56	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
57	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
58	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
59	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
60	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
61	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
62	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
63	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
64	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
65	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
66	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
67	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
68	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
69	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
70	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
71	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
72	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
73	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
74	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
75	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
76	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
77	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
78	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
79	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
80	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
81	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
82	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
83	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
84	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
85	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
86	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
87	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
88	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
89	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
90	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
91	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
92	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
93	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
94	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
95	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
96	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
97	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
98	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
99	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
100	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
101	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
102	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
103	;0.175808	;4.07996	;9.76802	;0.176204	;1.63642
104	;0.175143	;4.07833	;9.77628	;0.176003	;1.63474
105	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
106	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
107	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
108	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
109	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
110	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
111	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
112	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
113	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
114	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
115	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
116	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
117	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
118	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
119	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
120	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
121	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
122	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
123	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
124	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
125	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
126	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
127	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
128	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
129	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
130	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
131	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
132	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
133	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
134	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
135	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
136	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
137	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
138	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
139	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
140	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
141	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
142	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
143	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
144	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
145	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
146	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
147	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
148	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
149	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099
150	;0.173484	;4.08453	;9.79109	;0.175518	;1.63099

1	;0.172525	;5.6437	;9.58424	;0.354515	;3.39665
2	;0.172525	;5.6437	;9.58424	;0.354515	;3.39665
3	;0.172525	;5.6437	;9.58424	;0.354515	;3.39665
4	;0.160153	;5.80546	;9.50361	;0.196235	;1.94149
5	;0.160153	;5.80546	;9.50361	;0.196235	;1.94149
6	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
7	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
8	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
9	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
10	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
11	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
12	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
13	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
14	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
15	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
16	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
17	;0.167041	;6.34494	;9.45164	;0.188452	;1.93899
18	;0.132177	;6.35512	;9.48144	;0.193553	;1.9198
19	;0.132177	;6.35512	;9.48144	;0.193553	;1.9198
20	;0.132177	;6.35512	;9.48144	;0.193553	;1.9198
21	;0.132177	;6.35512	;9.48144	;0.193553	;1.9198
22	;0.13537	;6.28171	;9.74116	;0.178237	;1.82131
23	;0.13537	;6.28171	;9.74116	;0.178237	;1.82131
24	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
25	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
26	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
27	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
28	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
29	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
30	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
31	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
32	;0.137934	;6.20685	;9.7681	;0.177562	;1.8166
33	;0.135958	;6.20621	;9.78162	;0.177589	;1.81541
34	;0.135958	;6.20621	;9.78162	;0.177589	;1.81541
35	;0.135958	;6.20621	;9.78162	;0.177589	;1.81541
36	;0.135958	;6.20621	;9.78162	;0.177589	;1.81541
37	;0.135958	;6.20621	;9.78162	;0.177589	;1.81541
38	;0.135958	;6.20621	;9.78162	;0.177589	;1.81541
39	;0.135413	;6.19429	;9.7877	;0.177501	;1.81337
40	;0.135413	;6.19429	;9.7877	;0.177501	;1.81337
41	;0.139925	;6.24073	;9.82096	;0.174757	;1.80626
42	;0.139925	;6.24073	;9.82096	;0.174757	;1.80626
43	;0.138336	;6.22942	;9.84182	;0.174793	;1.80594
44	;0.138336	;6.22942	;9.84182	;0.174793	;1.80594
45	;0.138336	;6.22942	;9.84182	;0.174793	;1.80594
46	;0.137033	;6.2128	;9.80908	;0.174984	;1.798
47	;0.137033	;6.2128	;9.80908	;0.174984	;1.798
48	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
49	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
50	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
51	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
52	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
53	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
54	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
55	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
56	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
57	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
58	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
59	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
60	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
61	;0.13645	;6.21744	;9.82828	;0.174445	;1.7955
62	;0.135207	;6.20749	;9.84433	;0.174031	;1.79092
63	;0.135207	;6.20749	;9.84433	;0.174031	;1.79092
64	;0.135501	;6.21511	;9.85329	;0.17317	;1.78552
65	;0.135501	;6.21511	;9.85329	;0.17317	;1.78552
66	;0.134654	;6.21774	;9.8975	;0.172454	;1.78476
67	;0.134277	;6.21768	;9.92742	;0.171005	;1.77509
68	;0.134277	;6.21768	;9.92742	;0.171005	;1.77509
69	;0.132553	;6.21736	;9.93551	;0.17096	;1.77282
70	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
71	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
72	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
73	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
74	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
75	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
76	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
77	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
78	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
79	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
80	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
81	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
82	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
83	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
84	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
85	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
86	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
87	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
88	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
89	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
90	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
91	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
92	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
93	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
94	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
95	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
96	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
97	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
98	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
99	;0.13055	;6.21192	;9.93847	;0.17054	;1.76508
100	;0.129423	;6.2145	;9.94288	;0.170318	;1.76191
101	;0.129423	;6.2145	;9.94288	;0.170318	;1.76191
102	;0.129423	;6.2145	;9.94288	;0.170318	;1.76191
103	;0.129423	;6.2145	;9.94288	;0.170318	;1.76191
104	;0.129423	;6.2145	;9.94288	;0.170318	;1.76191
105	;0.129423	;6.2145	;9.94288	;0.170318	;1.76191
106	;0.129423	;6.2145	;9.94288	;0.170318	;1.76191
107	;0.130529	;6.1878	;9.93676	;0.170379	;1.76079
108	;0.130529	;6.1878	;9.93676	;0.170379	;1.76079
109	;0.130529	;6.1878	;9.93676	;0.170379	;1.76079
110	;0.130529	;6.1878	;9.93676	;0.170379	;1.76079
111	;0.130529	;6.1878	;9.93676	;0.170379	;1.76079
112	;0.130529	;6.1878	;9.93676	;0.170379	;1.76079
113	;0.128844	;6.1635	;9.97462	;0.170266	;1.76053
114	;0.128736	;6.17066	;9.96797	;0.169995	;1.75734
115	;0.128736	;6.17066	;9.96797	;0.169995	;1.75734
116	;0.128736	;6.17066	;9.96797	;0.169995	;1.75734
117	;0.127203	;6.20411	;9.96278	;0.169721	;1.75448
118	;0.127203	;6.20411	;9.96278	;0.169721	;1.75448
119	;0.127203	;6.20411	;9.96278	;0.169721	;1.75448
120	;0.127203	;6.20411	;9.96278	;0.169721	;1.75448
121	;0.127203	;6.20411	;9.96278	;0.169721	;1.75448
122	;0.127203	;6.20411	;9.96278	;0.169721	;1.75448
123	;0.127203	;6.20411	;9.96278	;0.169721	;1.75448
124	;0.127203	;6.20411	;9.96278	;0.169721	;1.75448
125	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
126	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
127	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
128	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
129	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
130	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
131	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
132	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
133	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
134	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
135	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
136	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
137	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
138	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
139	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
140	;0.126856	;6.22867	;9.9742	;0.169115	;1.75232
141	;0.125144	;6.23082	;9.97095	;0.169222	;1.75006
142	;0.125144	;6.23082	;9.97095	;0.169222	;1.75006
143	;0.125144	;6.23082	;9.97095	;0.169222	;1.75006
144	;0.125144	;6.23082	;9.97095	;0.169222	;1.75006
145	;0.125144	;6.23082	;9.97095	;0.169222	;1.75006
146	;0.125144	;6.23082	;9.97095	;0.169222	;1.75006
147	;0.125032	;6.22825	;9.9667	;0.169281	;1.74948
148	;0.125032	;6.22825	;9.9667	;0.169281	;1.74948
149	;0.125032	;6.22825	;9.9667	;0.169281	;1.74948
150	;0.125032	;6.22825	;9.9667	;0.169281	;1.74948

1	;0.266266	;3.26552	;9.05086	;0.33655	;2.78596
2	;0.142614	;6.53532	;9.50904	;0.261273	;2.60136
3	;0.142614	;6.53532	;9.50904	;0.261273	;2.60136
4	;0.208194	;5.5108	;9.48566	;0.237116	;2.37512
5	;0.16673	;4.54074	;9.60622	;0.215872	;1.98919
6	;0.16673	;4.54074	;9.60622	;0.215872	;1.98919
7	;0.175991	;4.40961	;9.57343	;0.193244	;1.7894
8	;0.175991	;4.40961	;9.57343	;0.193244	;1.7894
9	;0.175991	;4.40961	;9.57343	;0.193244	;1.7894
10	;0.175991	;4.40961	;9.57343	;0.193244	;1.7894
11	;0.175991	;4.40961	;9.57343	;0.193244	;1.7894
12	;0.175991	;4.40961	;9.57343	;0.193244	;1.7894
13	;0.170527	;4.40395	;9.61191	;0.191202	;1.7687
14	;0.182802	;4.44731	;9.55723	;0.187019	;1.75048
15	;0.182802	;4.44731	;9.55723	;0.187019	;1.75048
16	;0.182802	;4.44731	;9.55723	;0.187019	;1.75048
17	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
18	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
19	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
20	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
21	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
22	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
23	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
24	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
25	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
26	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
27	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
28	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
29	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
30	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
31	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
32	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
33	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
34	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
35	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
36	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
37	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
38	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
39	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
40	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
41	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
42	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
43	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
44	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
45	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
46	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
47	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
48	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
49	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
50	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
51	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
52	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
53	;0.170728	;4.34881	;9.99285	;0.171525	;1.65311
54	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
55	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
56	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
57	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
58	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
59	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
60	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
61	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
62	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
63	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
64	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
65	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
66	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
67	;0.172386	;4.2362	;9.98081	;0.172667	;1.65104
68	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
69	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
70	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
71	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
72	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
73	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
74	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
75	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
76	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
77	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
78	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
79	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
80	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
81	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
82	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
83	;0.166091	;4.22925	;9.98654	;0.169398	;1.61252
